2.056260000000000032e-01
8.201149999999999274e-01
2.031310000000001725e-01
5.069019999999999637e-01
3.119330000000000158e-01
2.063790000000000902e-01
1.023447999999999691e+00
2.038470000000001114e-01
1.024038000000000448e+00
1.720994999999999386e+00
5.512990000000002055e-01
1.823698000000000263e+00
3.127055999999999614e+00
7.319971999999999923e+00
6.138380000000012160e-01
1.227130999999999972e+00
4.097200000000000841e-01
8.205889999999982365e-01
4.220240000000003988e-01
6.015329999999998734e-01
4.094820000000005678e-01
2.057450000000002888e-01
1.779999999982351255e-04
8.191520000000025448e-01
2.049479999999981317e-01
2.026870000000009497e-01
8.219260000000012667e-01
2.038139999999977192e-01
1.022484999999999644e+00
1.638583000000000567e+00
2.870685000000001708e+00
6.111709999999952458e-01
8.601002000000001146e+00
1.024803000000005682e+00
1.599999999939427653e-04
8.213819999999998345e-01
2.033870000000064238e-01
1.549999999994611244e-04
1.022581999999999880e+00
1.579999999989922799e-04
1.228384999999995841e+00
6.353640000000027044e-01
2.608790000000027476e-01
3.331069999999982656e-01
4.363710000000011746e-01
1.785939999999968109e-01
1.529999999974052116e-04
1.022762000000000171e+00
1.570000000015170372e-04
2.055250000000015120e-01
8.181060000000002219e-01
2.065709999999967295e-01
8.185130000000029327e-01
4.088319999999967536e-01
4.093700000000026762e-01
1.025112000000000023e+00
1.007999999998787644e-03
2.827449999999984698e-01
7.393990000000059126e-01
5.940988999999994746e+00
1.480000000000813998e-03
3.068933000000001243e+00
8.195309999999977890e-01
3.071267999999996334e+00
1.023919000000006463e+00
1.228903999999999996e+00
6.145900000000068530e-01
1.589999999964675226e-04
4.092089999999899419e-01
6.155090000000029704e-01
1.630000000005793481e-04
1.025298000000006482e+00
6.849999999900546754e-04
2.016770000000036589e-01
1.025021000000009508e+00
1.023217999999999961e+00
6.144916999999992413e+00
3.889919000000006122e+00
1.639680999999995947e+00
4.094953000000003840e+00
1.025722000000001799e+00
1.022250999999997134e+00
6.329149999999970078e-01
1.878099999999989222e-01
